,0,1,2
0,0.5332267962533631,0.2656508315795931,0.8083458116622765
1,0.8778479736297807,0.9732786075021558,0.646458186412018
2,0.5228426218350531,0.6915222523594068,0.8951891236943451
3,0.1058615856230729,0.10121707343103847,0.4540935292116294
4,0.9799039480628334,0.8408951653582851,0.36995467021504913
5,0.007357116264008812,0.4907147447254422,0.8772911513911925
6,0.021709269497120598,0.36100467408949466,0.8239552990969741
7,0.8842012273788802,0.42185612488227575,0.264557096904962
8,0.16402613000988564,0.5989586684788982,0.15311991439849382
9,0.3658215021649699,0.04990247970712003,0.3349876725377998
10,0.705418251350282,0.8060773761081752,0.9358575163895969
11,0.20483410655261414,0.5230036644160423,0.07531292782485877
12,0.5716414754743377,0.7384393819825981,0.675403941139892
13,0.0400330306513379,0.055718545295599275,0.5244035765037341
14,0.3457616575717054,0.23196187818088176,0.6443116714432267
15,0.2688709723219924,0.8624392559577072,0.4335975718708871
16,0.629106686731144,0.4649599009464126,0.6260213712553069
17,0.5000290483745612,0.9399194478720115,0.7654991121978811
18,0.4714068548080942,0.674287619334863,0.18942194112081356
19,0.7535830300614054,0.798488354809423,0.9603807413813086
20,0.20038283293598347,0.8608230267892478,0.1805153461726513
21,0.6662874906956983,0.8742143175209496,0.06492645777788686
22,0.40051999521656145,0.40128429846032465,0.5594603842377469
23,0.33570328334305444,0.42389569161813945,0.5020325951297497
24,0.7796433251214296,0.8538591945510763,0.24956836542755223
25,0.5407681353128604,0.6679992480110405,0.40166678220980223
26,0.5188606834674763,0.014846922068667223,0.5988087261232437
27,0.34648152007469146,0.07523560720747424,0.3003604139492795
28,0.8365502065204841,0.3329422918880849,0.10035676583918329
29,0.9465718501279113,0.535552835320429,0.6951898085212735
30,0.6957455496028518,0.27159305028311576,0.04270910844355147
31,0.05993238975141291,0.33867711976508197,0.4346963090019633
32,0.3344500067565128,0.4847671541184364,0.9842344076117046
33,0.6751897142695299,0.03502361536199672,0.5259784050094538
34,0.27583875997316587,0.9461395936022244,0.572667829188082
35,0.7284778270661589,0.8315548201756358,0.6478247349137207
